ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
8970631,19039721112001151000000000U8,HOTEL AMADO NERVO,HOTEL AMADO NERVO ,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,AMADO NERVO,CALLE,REFORMA,AVENIDA,CRISTOBAL COLON,CALLE,JOSÉ TRINIDAD VILLAGÓMEZ,1110,,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1243,005,,,,Fijo,25.68579442,-100.319879,2019-11
6365642,19046721112000011001000000U0,HOTEL AMEGA,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,AVENIDA,UNIVERSIDAD,CALLE,TORREON,CALLE,ANAHUAC,CALLE,TEXCOCO,316,,,,,,COLONIA,CHAPULTEPEC,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1642,019,,,,Fijo,25.74184583,-100.301726,2010-07
6269167,19005721112000031000000000U4,HOTEL ANAHUAC,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,RODRIGUEZ,CALLE,AGRICULTORES,CARRETERA,MONTERREY-COLOMBIA,AVENIDA,MIGUEL HIDALGO,108,,,,,,COLONIA,CENTRO DE ANAHUAC,,,,65030,19,NUEVO LEÓN   ,005,Anáhuac,0001,Anáhuac,0410,022,,,,Fijo,27.23754621,-100.1299905,2010-07
6366221,19019721111000021002000000U8,HOTEL ANTARIS,PROMOTORA TECKA DEL NORTE SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,CALLE,RÍO DANUBIO,CALLE,RÍO MOCTEZUMA,CALLE,RÍO ROSAS,CALLE,RÍO MOCTEZUMA,400,,400,PLANTA BAJA,,,COLONIA,DEL VALLE,,,,66220,19,NUEVO LEÓN   ,019,San Pedro Garza García,0001,San Pedro Garza García,0172,014,,RPVALLE@HOTELANTARIS.COM,WWW.HOTELANTARIS.COM,Fijo,25.65311563,-100.3612999,2010-07
6370491,19039721111000071000009086S1,HOTEL ANTARIS GALERIAS,ANTARI SUITE CINTERMEX SA DE CV,721111,Hoteles con otros servicios integrados,51 a 100 personas,AVENIDA,CONSTITUCIÓN,AVENIDA,Venustiano Carranza,CALLE,20 de Noviembre,CALLE,Alejandro de Humboldt,1707,,,,,,COLONIA,MIRADOR,,,,64070,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,4159,028,,GGGALERIA@HOTELANTARIS.COM,WWW.HOTELANTARIS.COM,Fijo,25.66817565,-100.3348701,2010-07
8649281,19039721112001212000000000U8,HOTEL APARTAMENTOS DEL NORTE,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,REFORMA,CALLE,IGNACIO ZARAGOZA,CALLE,MARIANO ESCOBEDO,AVENIDA,CRISTÓBAL COLÓN,,SN,,,,,COLONIA,ZONA CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1281,007,,,,Fijo,25.68438561,-100.3088374,2019-11
6269488,19039721111000553000023002S8,HOTEL ARCOIRIS,,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,LUIS GONZÁLEZ OBREGÓN,CALLE,Hermenegildo Galeana,AVENIDA,Vicente Guerrero,CALLE,Andrés Molina Enríquez,247,,,,,,COLONIA,DEL NORTE,,,,64500,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,0809,015,8110500653,PROMOTORABIRCO@HOTMAIL.COM,,Fijo,25.70609118,-100.3090491,2014-12
6366717,19039721112000552002000000U8,HOTEL ATENAS,GRUPO LUGO DEL NORTE SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,MIGUEL NIETO,CALLE,PEDRO CELESTINO NEGRETE,CALLE,LICENCIADO MIGUEL DOMINGUEZ,CALLE,LIMA,1302,,,,,,COLONIA,INDUSTRIAL,,,,64440,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,3610,018,,ATENASF2A@HOTMAIL.COM,,Fijo,25.68885486,-100.3272657,2010-07
6269190,19051721111000021000000000U1,HOTEL AURORA,,721111,Hoteles con otros servicios integrados,0 a 5 personas,CARRETERA,CARRETERA A COLOMBIA,CALLE,JOSÉ MARÍA DOMÍNGUEZ LECEA,CALLE,ALDAMA,CARRETERA,CARRETERA A COLOMBIA,85,,,,,,COLONIA,ESTACIÓN VILLALDAMA,,,,65350,19,NUEVO LEÓN   ,051,Villaldama,0001,Ciudad de Villaldama,0146,029,,,,Fijo,26.4986614,-100.4369139,2010-07
9302989,19019721111000262000000000U8,HOTEL AUTENTICO,AUTENTICO BOUTIQUE ,721111,Hoteles con otros servicios integrados,6 a 10 personas,AVENIDA,MANUEL GOMEZ MORIN,AVENIDA,JOSE VASCONCELOS,AVENIDA,ROBLE,CALLE,LIMA,285,SN,,,285,SIN NUMERO,COLONIA,COLONIA VALLE DEL CAMPESTRE,,,,,19,NUEVO LEÓN   ,019,San Pedro Garza García,0001,San Pedro Garza García,0384,001,,DIANA@HOTELESAUTENTICO.COM,,Fijo,25.65067604,-100.3584711,2020-11
6269440,19049721111000011002000000U6,HOTEL BAHÍA ESCONDIDA,OPSETUR SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,PRIVADA,NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,1010,SN,,,0,,COLONIA,EL CERCADO,,,,67320,19,NUEVO LEÓN   ,049,Santiago,0001,Santiago,0311,002,,INFORMACION@BAHIAESCONDIDA.COM,WWW.BAHIAESCONDIDA.COM.MX,Fijo,25.41178191,-100.1247619,2011-03
9275247,19039721112001071010059057M8,HOTEL BARRIO,INFRAESTRUCTURA DE SERVICIOS MA SADE CV SA,721111,Hoteles con otros servicios integrados,6 a 10 personas,CALLE,HÉROES DEL 47,CALLE,TACUBA,CALLE,FELIPE B. BERRIOZÁBAL,CALLE,FLORENCIO ANTILLÓN,483,,,,,,COLONIA,ZONA CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1703,012,8120659294,IMAQSA01@LIVE.COM.MX,,Fijo,25.67111976,-100.3006016,2020-11
6365680,19039721111000243000000000U6,HOTEL BEGOÑA,RICLAMA SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,AVENIDA,VICENTE GUERRERO,CALLE,GUSTAVO A. MADERO,CALLE,GUADALUPE VICTORIA,CALLE,PALMERAS,2750,,,,0,,COLONIA,DEL PRADO,,,,64410,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,0974,016,,RICLAMA@PRODIGY.NET.MX,,Fijo,25.69991077,-100.3103441,2010-07
6366386,19039721111000163100000000U6,HOTEL BEST WESTER CENTRO,HOTELERA CENTRO DE MONTERREY SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,AVENIDA,LICENCIADO BENITO JUÁREZ,CALLE,ALBINO ESPINOSA,CALLE,MANUEL MARÍA DEL LLANO,CALLE,VICENTE GUERRERO,351,NORTE,5,MEZZANINE,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1544,003,,PEDRO.GALINDO@BWCENTROMONTERREY.COM,,Fijo,25.67666146,-100.3110954,2010-07
6235476,19009721112000063001000000U9,HOTEL BEST WESTERN,,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,MIGUEL HIDALGO,CALLE,FRANCISCO I. MADERO,CALLE,EMILIANO ZAPATA,CALLE,GONZALITOS,518,,,,,,COLONIA,CENTRO,,,,67480,19,NUEVO LEÓN   ,009,Cadereyta Jiménez,0001,Cadereyta Jiménez,0443,026,,,,Fijo,25.58992795,-99.99581489,2010-07
6364890,19039721111000303001000000U8,HOTEL BEST WESTERN PLAZA DE MONTERREY,HOTELERA PLAZA DE MONTERREY SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,CALZADA,FRANCISCO I. MADERO,CALLE,CAPITÁN LORENZO DE AGUILAR,CALLE,ARTÍCULO 123,CALLE,JOSÉ MARÍA ARTEAGA,250,ORIENTE,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1510,022,,HUMBERTO.ELIZONDO@BWPLAZAMONTERREY.COM,,Fijo,25.683604,-100.3115023,2010-07
6864109,19006721111000121001022387S3,HOTEL BEST WESTERN PLUS MONTERREY AEROPUERTO,HOTELES VIRO SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,AVENIDA,MIGUEL ALEMÁN,BOULEVARD,Avenida del Teléfono,CALLE,Antiguo Camino a Huinalá,CALLE,Calle A,185,S/N,,,,,COLONIA,CENTRO,,,,66600,19,NUEVO LEÓN   ,006,Apodaca,0001,Ciudad Apodaca,0969,002,8119242692,NORMA@HOTELESVIRO.COM,WWW.BESTWESTERN.COM,Fijo,25.77025066,-100.1893847,2019-04
6717962,19006721111000091001022387M8,HOTEL BEST WESTERN PREMIER MONTERREY AEROPUERTO,HOTELES VIRO SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,CARRETERA,CARRETERA AL AEROPUERTO,AVENIDA,BOULEVARD INTERAMERICAN,CARRETERA,BOULEVARD MILLENIUM,OTRO(ESPECIFIQUE),NINGUNO,5001,,,,,,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL MILENIUM,,PARQUE INDUSTRIAL MILLENIUM,,66626,19,NUEVO LEÓN   ,006,Apodaca,0001,Ciudad Apodaca,3037,004,8119242692,NORMA@HOTELESVIRO.COM,WWW.BESTWESTERN.COM.MX/BEST-WESTERN-PREMIER-MONTERREY-AEROPUERTO,Fijo,25.78715038,-100.1370325,2016-01
8648987,19039721111000802000000000U9,HOTEL BLU,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,IGNACIO ZARAGOZA,CALLE,SANTIAGO TAPIA,CALLE,ISAAC GARZA,CALLE,MARIANO ESCOBEDO,,SN,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1510,013,8183095432,,,Fijo,25.67958432,-100.3090348,2019-11
6806458,19039721111000672001011807S6,HOTEL BONITTO INN,,721111,Hoteles con otros servicios integrados,0 a 5 personas,AVENIDA,RODRIGO GÓMEZ,CALLE,PRÓCERES,AVENIDA,PENITENCIARÍA,CALLE,LIBERTADORES,5023,,,,,,COLONIA,SIMON BOLIVAR,,,,64270,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,0546,015,,BONITTO.INNMTY@HOTMAIL.COM,,Fijo,25.72407139,-100.3423968,2017-11
9305012,19044721111000051000000000U4,HOTEL BRISAS,,721111,Hoteles con otros servicios integrados,6 a 10 personas,CALLE,JORGE GUEVARA LLANO,CALLE,JOSEFINA MONTES CAVAZOS,CALLE,NINGUNO,CALLE,SILVERIO ACEVEDO GARZA,655,,,,,,COLONIA,EULOGIO REYES,,,,65240,19,NUEVO LEÓN   ,044,Sabinas Hidalgo,0001,Ciudad Sabinas Hidalgo,0264,054,,,,Fijo,26.53003832,-100.1712616,2020-11
6269248,19041721190000011000000000U7,HOTEL CABAÑAS CAMPESTRES QUINTA LILA,,721190,"Cabañas, villas y similares",0 a 5 personas,CALLE,5 DE MAYO,CALLE,16 DE SEPTIEMBRE,CALLE,REFORMA,CALLE,BENITO JUAREZ,515,,,,,,PUEBLO,PESQUERIA CENTRO,,,,66650,19,NUEVO LEÓN   ,041,Pesquería,0001,Pesquería,0065,020,,,,Fijo,25.78671003,-100.0513826,2010-07
6877785,19039721112001061000008682S9,HOTEL CANCÚN,HOTELES Y MOTELES PARADISO SA DE CV,721113,Moteles,0 a 5 personas,CALZADA,CALZADA GUADALUPE VICTORIA,AVENIDA,GENERAL BERNARDO REYES,CALLE,OCTAVA NORTE,CALLE,PEDRO CELESTINO NEGRETE,1204,,,,0,,COLONIA,INDUSTRIAL,,,,64299,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,3610,016,,,,Fijo,25.69016292,-100.3239712,2019-04
8969576,19039721112001131000000000U0,HOTEL CAPRI,GRUPO CALDERON LOZANO SA DE CV,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,CALZADA GUADALUPE VICTORIA,AVENIDA,GENERAL BERNARDO REYES,CALLE,OCTAVA NORTE,CALLE,PEDRO CELESTINO NEGRETE,1310,,,,,,COLONIA,INDUSTRIAL,,,,64440,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,3610,016,,,,Fijo,25.6902418,-100.325051,2019-11
6366714,19039721111000523002009181S1,HOTEL CAPRI,GRUPO CALDERON LOZANO SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,CALZADA GUADALUPE VICTORIA,CALLE,Miguel Nieto,CALLE,Octava Norte,CALLE,Pedro Celestino Negrete,1402,,,,,,COLONIA,INDUSTRIAL,,,,64440,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,3610,015,,GRUPOCALDERON1@HOTMAIL.COM,,Fijo,25.69027374,-100.3253555,2010-07
6269811,19005721112000041000000000U3,HOTEL CASA GRANDE,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,GLORIETA,CALLE,SIN REFERENCIA,CALLE,NINGUNO,CALLE,SIN REFERENCIA,,SN,,,,,COLONIA,CENTRO,,,,65030,19,NUEVO LEÓN   ,005,Anáhuac,0001,Anáhuac,1086,001,8737370359,,,Fijo,27.2390606,-100.1265456,2014-12
6367579,19039721111000503001038880S3,HOTEL CASCADA,SENTERRA SA DE CV,721113,Moteles,6 a 10 personas,CALLE,ISAAC GARZA,CALLE,Mariano Escobedo,CALLE,Ignacio Zaragoza,CALLE,Santiago Tapia,536,,536,PLANTA BAJA,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1510,013,8112767561,HOTELCASCADAMTY@GMAIL.COM,,Fijo,25.68005595,-100.3096505,2014-12
8649170,19039721112001202000000000U9,HOTEL CASINO,EMPORIO CASINO SA DE CV,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,JOSE TRINIDAD VILLAGOMEZ,CALLE,CARLOS SALAZAR,CALLE,JOSE MARIA ARTEAGA,CALLE,AMADO NERVO,841,,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1493,027,,EMPORIOCASINO@GMAIL.COM,,Fijo,25.68352506,-100.3210283,2019-11
9303623,19039721111001112000000000U2,HOTEL CASINO,HOTEL CASINO ,721111,Hoteles con otros servicios integrados,6 a 10 personas,CALLE,JOSE TRINIDAD VILLAGOMEZ,CALLE,CARLOS SALAZAR,CALLE,JOSE MARIA ARTEAGA,CALLE,AMADO NERVO,841,,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1493,027,,,,Fijo,25.68382822,-100.3209844,2020-11
6366726,19039721112000462002000000U0,HOTEL CENTRAL,GRUPO REMFRA SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,CALZADA,GUADALUPE VICTORIA,CALLE,AMADO NERVO,CALLE,JOSÉ TRINIDAD VILLAGÓMEZ,CALLE,JOSÉ MARÍA BOCANEGRA,817,,,,0,,COLONIA,INDUSTRIAL,,,,64440,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1224,035,,GREMFRA@YAHOO.COM.MX,,Fijo,25.69011378,-100.320265,2010-07
6269521,19008721112000021000000000U9,HOTEL CHIMENEAS INN,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,PORFIRIO DIAZ,CALLE,MARIANO ESCOBEDO,CALLE,ZUAZUA,CALLE,GENERAL TREVIÑO,904,,,,0,,COLONIA,SAN MIGUEL,,,,65150,19,NUEVO LEÓN   ,008,Bustamante,0001,Bustamante,0075,014,,,,Fijo,26.54071838,-100.5025133,2010-07
6752646,19006721111000103001024558S1,HOTEL CITY EXPRESS,SINERGIA INMOBILIARIA DE MEXICO SA DE CV,721111,Hoteles con otros servicios integrados,51 a 100 personas,OTRO(ESPECIFIQUE),CARRETERA MONTERREY NUEVO LAREDO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,21521,,,,,,AEROPUERTO,DEL NORTE,,,,66660,19,NUEVO LEÓN   ,025,General Zuazua,0292,Javier Treviño,0023,800,,CETRC.CONTADOR@CITYEXPRESS.COM.MX,WWW.ESPANOL.MARRIOTT.COM,Fijo,25.85927964,-100.2376606,2016-10
6864711,19026721111000063001024558S5,HOTEL CITY EXPRESS,SINERGIA INMOBILIARIA DE MEXICO SA DE CV,721111,Hoteles con otros servicios integrados,51 a 100 personas,AVENIDA,MIGUEL ALEMÁN,CALLE,La Luz,OTRO(ESPECIFIQUE),Manzana o Edificación Contigua,PRIVADA,Privada La Luz,5331,,,,,,COLONIA,LAS AMERICAS,,,,67130,19,NUEVO LEÓN   ,026,Guadalupe,0001,Guadalupe,1315,036,,CETRC.CONTADOR@CITYEXPRESS.COM.MX,WWW.ESPANOL.MARRIOTT.COM,Fijo,25.69345025,-100.2420176,2019-04
6709183,19039721111000643000000000U7,HOTEL CITY EXPRESS PLUS NUEVO SUR,IMPULSORA PLAZA VILLA HERMOSA ,721111,Hoteles con otros servicios integrados,11 a 30 personas,AVENIDA,REVOLUCIÓN,AVENIDA,JOSÉ ALVARADO,CALLE,BEREL,CALLE,ÓNIX,2703,,OTRO CONGLOMERADO,PISO 1,0,,COLONIA,LADRILLERA,OTRO CONGLOMERADO,NUEVO SUR,SN,64830,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,445A,004,,CEMTR.CONTADOR@CITYEXPRESS.COM.MX,,Fijo,25.65256217,-100.276537,2016-01
6269492,19039721112000931000000000U4,HOTEL COLEGIO CIVIL,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,GEORGE WASHINGTON,CALLE,JUAN NEPOMUCENO MENDEZ,CALLE,JOSE MARIANO JIMENEZ,CALLE,MODESTO ARREOLA,305,,,,0,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,153A,028,8112768662,,,Fijo,25.67476522,-100.3168234,2014-12
6373077,19039721112000231000000000U9,HOTEL COLÓN,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,JUAN NEPOMUCENO MENDEZ,ANDADOR,DIEZ GUTIERREZ,AVENIDA,CRISTOBAL COLON,CALLE,COLEGIO CIVIL,1211,,,,,,COLONIA,SARABIA,,,,64490,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1258,014,83721596,,,Fijo,25.68651932,-100.3148659,2010-07
9438141,19039721113000294000058374S5,HOTEL COLONIAL,ROBAGE SA DE CV,721113,Moteles,31 a 50 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,ANDADOR,Mariano Escobedo,ANDADOR,Emilio Carranza,PEATONAL,José María Morelos y Pavón,475,,,,,,COLONIA,CD SANTA FE,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1741,001,,ETORRESBERNAL@HOTMAIL.COM,,Fijo,25.66632651,-100.3125441,2023-11
9293886,19039721111001132000058374S0,HOTEL COLONIAL,ROBAGE SA DE CV,721111,Hoteles con otros servicios integrados,6 a 10 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,ANDADOR,EMILIO CARRANZA,ANDADOR,MARIANO ESCOBEDO,CALLE,JOSÉ MARÍA MORELOS Y PAVÓN,475,,,,0,,COLONIA,ZONA CENTRO,,,,,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1741,001,,RESERVAQCIONES@HOTELCOLONIALMTY.COM.MX,,Fijo,25.66639711,-100.3128975,2020-11
6722241,19019721111000144001000000U8,HOTEL CONFORT INN MONTERREY VALLE,LAS TORRES INN SA DE CV,721111,Hoteles con otros servicios integrados,51 a 100 personas,AVENIDA,LÁZARO CÁRDENAS,CALLE,LOS ANGELES,CALLE,ALTO CLARO,CALLE,NINGUNO,1009,,,,,,COLONIA,VALLE ORIENTE,,,,66266,19,NUEVO LEÓN   ,019,San Pedro Garza García,0001,San Pedro Garza García,0350,002,,,,Fijo,25.65876601,-100.3433789,2016-01
6368073,19039721112000885001000000U2,HOTEL COURTYARD BY MARRIOTT MONTERREY SAN JERÓNIMO VALLE,OPERADORA DE HOTELES SAN JERÓNIMO SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,AVENIDA,SAN JERÓNIMO,OTRO (ESPECIFIQUE),SIN REFERENCIA,AVENIDA,DOCTOR JOSÉ ELEUTERIO GONZÁLEZ,AVENIDA,SAN JERÓNIMO,1012,,,,0,,COLONIA,SAN JERÓNIMO,,,,64640,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,2769,025,,CARLOS.GOMEZ@HOTELESOPTIMA.COM,,Fijo,25.67485741,-100.3645972,2010-07
6269468,19039721111000467000040246M1,HOTEL CROWNE PLAZA MONTERREY,MILENIUM DESARROLLO TURQUESA SA DE CV,721111,Hoteles con otros servicios integrados,251 y más personas,AVENIDA,CONSTITUCIÓN,CALLE,JOSÉ GARIBALDI,AVENIDA,NINGUNO,OTRO(ESPECIFIQUE),MELCHOR OCAMPO,300,,,,,SN,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1686,028,8114684486,JUAN.CORDOVA@HOTELESMILENIUM.COM,,Fijo,25.6650555,-100.3170183,2010-07
6446124,19039721111000611000040246S4,HOTEL CROWNE PLAZA MONTERREY,MILENIUM DESARROLLO TURQUESA SA DE CV,721111,Hoteles con otros servicios integrados,0 a 5 personas,AVENIDA,CONSTITUCIÓN,CALLE,Emilio Carranza,AVENIDA,Licenciado Benito Juárez,CALLE,Melchor Ocampo,,S/N,HOTEL CROWNE PLAZA,PLANTA BAJA,1,,COLONIA,CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,HOTEL CROWNE PLAZA,01,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1741,016,,JUAN.CORDOVA@HOTELESMILENIUM,,Fijo,25.66527543,-100.3136412,2010-07
6366143,19039721111000031000000000U5,HOTEL CRYSTAL,,721111,Hoteles con otros servicios integrados,0 a 5 personas,AVENIDA,ALFONSO REYES,CALLE,MARTÍN CARRERA,CALLE,MITLA,CALLE,MITLA,402,NORTE,,,,,COLONIA,REGINA,,,,64290,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,0781,002,,,,Fijo,25.70696604,-100.3145378,2010-07
6373476,19039721112000622000051957S9,HOTEL CUAUHTEMOC,CONSORCIO HOTELERO DEL CENTRO SA DE CV,721112,Hoteles sin otros servicios integrados,0 a 5 personas,AVENIDA,CUAUHTEMOC,CALLE,MODESTO ARREOLA,CALLE,PROFESOR JOSE SILVESTRE ARAMBERRI,CALLE,JOSÉ MARIANO JIMÉNEZ,121,,,,0,,COLONIA,MONTERREY CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,153A,016,,,,Fijo,25.67612882,-100.3181299,2010-07
7636468,19042721113000011000000000U7,HOTEL DAVID,,721113,Moteles,0 a 5 personas,CALLE,HEROES DEL 47,CALLE,CRISTOBAL COLON,,GLORIETA,CALLE,ÁLVARO OBREGÓN,350,,,,0,,COLONIA,CENTRO,,,,66800,19,NUEVO LEÓN   ,042,Los Ramones,0001,Los Ramones,0151,005,8131272633,,,Fijo,25.7018259,-99.62266082,2019-11
9280951,19039721112001391000037764S0,HOTEL DE MONTERREY LA SILLA,HOTEL DE MONTERREY LA SILLA SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,Juan Nepomuceno Méndez,CALLE,Juan Guzmán,CALLE,Aquiles Serdán,CALLE,José Mariano Jiménez,1515,,,,0,,COLONIA,SARABIA,,,,64490,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1258,008,,,,Fijo,25.6885691,-100.3147012,2020-11
6366821,19039721112000141000000000U0,HOTEL DEL CENTRO,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,CALLE,GEORGE WASHINGTON,CALLE,MODESTO ARREOLA,CALLE,MARIANO ESCOBEDO,208,,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1544,026,,,,Fijo,25.67450297,-100.3096363,2010-07
6367975,19009721112000021000000000U7,HOTEL DEL CENTRO,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,MUTUALISMO,CALLE,20 DE NOVIEMBRE,CALLE,GONZALITOS,,SN,,,,,COLONIA,CENTRO,,,,67480,19,NUEVO LEÓN   ,009,Cadereyta Jiménez,0001,Cadereyta Jiménez,0509,001,,,,Fijo,25.59047513,-100.0011656,2010-07
6269589,19038721112000021000000000U6,HOTEL DEL CENTRO,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,CALLE,JOSE MARIA MORELOS,CALLE,PARAS,CALLE,MARIANO ESCOBEDO,609,,,,,,CIUDAD,MONTEMORELOS,,,,67500,19,NUEVO LEÓN   ,038,Montemorelos,0001,Montemorelos,0411,001,,,,Fijo,25.18865437,-99.82222786,2010-07
6366501,19039721112000061000000000U0,HOTEL DEL NORTE,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,JUAN NEPOMUCENO MENDEZ,CALLE,DEMOCRACIA,ANDADOR,DIEZ GUTIERREZ,CALLE,COLEGIO CIVIL,260,,,,,,COLONIA,SARABIA,,,,64490,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1258,003,,,,Fijo,25.68711777,-100.3148053,2010-07
8970739,19039721112001161000000000U7,HOTEL DEL NORTE,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,JUAN NEPOMUCENO MENDEZ,CALLE,DEMOCRACIA,ANDADOR,DIEZ GUTIERREZ,CALLE,DEMOCRACIA,260,,,,,,COLONIA,SARABIA,,,,64490,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1258,003,,HOTELNUEVOLEON@GMAIL.COM,,Fijo,25.68711777,-100.3148053,2019-11
6366712,19039721112000763002009181S1,HOTEL DEL PRADO,GRUPO CALDERON LOZANO SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,MIGUEL NIETO,CALLE,Calzada Guadalupe Victoria,CALLE,Pedro Celestino Negrete,CALLE,Octava Norte,1417,,,,,,CIUDAD,CENTRO,,,,64440,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,3610,015,,GRUPOCALDERON1@HOTMAIL.COM,,Fijo,25.69023037,-100.3268902,2010-07
